Tipo de folha,Data de pagamento,Plano,Empregador,Perfil,Grupo de beneficio,Tipo de beneficio,Item folha,Valor
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAANTECIPADA,2214-APOSENTADORIAESPECIAL,1-BENEFICIO,36819.25
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAANTECIPADA,2214-APOSENTADORIAESPECIAL,951-BENEFICIOSALDADO,45.54
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAANTECIPADA,2223-APOSENTADORIATEMPOSERVICOANTECIPADA,1-BENEFICIO,859059.41
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAANTECIPADA,2223-APOSENTADORIATEMPOSERVICOANTECIPADA,1011-DEDUCAOPARACUSTEIODOABONO,-14116.42
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAANTECIPADA,2223-APOSENTADORIATEMPOSERVICOANTECIPADA,2-BENEFICIO-DECISAOJUDICIAL,1858.36
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAANTECIPADA,2223-APOSENTADORIATEMPOSERVICOANTECIPADA,41-EMPRESTIMO,-11706.22
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAANTECIPADA,2223-APOSENTADORIATEMPOSERVICOANTECIPADA,573-IMPOSTODERENDA(3540),-108491.23
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAANTECIPADA,2223-APOSENTADORIATEMPOSERVICOANTECIPADA,72-PENSAOALIMENTICIA,-3502.81
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAANTECIPADA,2223-APOSENTADORIATEMPOSERVICOANTECIPADA,951-BENEFICIOSALDADO,113785.83
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAANTECIPADA,2224-APOSENTADORIAESPECIALANTECIPADA,1-BENEFICIO,11739.64
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAANTECIPADA,2224-APOSENTADORIAESPECIALANTECIPADA,1011-DEDUCAOPARACUSTEIODOABONO,-608.12
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAANTECIPADA,2224-APOSENTADORIAESPECIALANTECIPADA,41-EMPRESTIMO,-1415.75
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAANTECIPADA,2224-APOSENTADORIAESPECIALANTECIPADA,573-IMPOSTODERENDA(3540),-2165.17
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIANORMAL,2213-APOSENTADORIAPORTEMPOSERVICO,1-BENEFICIO,414813.93
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIANORMAL,2213-APOSENTADORIAPORTEMPOSERVICO,1011-DEDUCAOPARACUSTEIODOABONO,-8134.32
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIANORMAL,2213-APOSENTADORIAPORTEMPOSERVICO,41-EMPRESTIMO,-6482.43
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIANORMAL,2213-APOSENTADORIAPORTEMPOSERVICO,573-IMPOSTODERENDA(3540),-64647.53
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIANORMAL,2213-APOSENTADORIAPORTEMPOSERVICO,72-PENSAOALIMENTICIA,-2128.35
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIANORMAL,2213-APOSENTADORIAPORTEMPOSERVICO,951-BENEFICIOSALDADO,9412.75
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIANORMAL,2230-DECISAOJUDICIAL,2-BENEFICIO-DECISAOJUDICIAL,12473.02
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAPORINVALIDEZ,2212-BENEFICIOPORINCAPACIDADEPERMANENTE,1-BENEFICIO,348325.83
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAPORINVALIDEZ,2212-BENEFICIOPORINCAPACIDADEPERMANENTE,1011-DEDUCAOPARACUSTEIODOABONO,-822.05
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAPORINVALIDEZ,2212-BENEFICIOPORINCAPACIDADEPERMANENTE,12-BENEFICIOISENTA,93823.05
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAPORINVALIDEZ,2212-BENEFICIOPORINCAPACIDADEPERMANENTE,41-EMPRESTIMO,-13638.49
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAPORINVALIDEZ,2212-BENEFICIOPORINCAPACIDADEPERMANENTE,573-IMPOSTODERENDA(3540),-21946.67
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAPORINVALIDEZ,2212-BENEFICIOPORINCAPACIDADEPERMANENTE,72-PENSAOALIMENTICIA,-821.76
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAPORINVALIDEZ,2212-BENEFICIOPORINCAPACIDADEPERMANENTE,75-PENSAOALIMENTICIA,-76.4
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAPORINVALIDEZ,2212-BENEFICIOPORINCAPACIDADEPERMANENTE,951-BENEFICIOSALDADO,1143.82
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAPORINVALIDEZ,2212-BENEFICIOPORINCAPACIDADEPERMANENTE,955-BENEFICIOMENSAL,5274.23
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAPOSTERGADA,2215-APOSENTADORIAPORIDADE,1-BENEFICIO,14250.89
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,APOSENTADORIAPOSTERGADA,2215-APOSENTADORIAPORIDADE,573-IMPOSTODERENDA(3540),-2689.37
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,AUXILIODOENCA,2211-AUXILIO-DOENCA,111-BENEFICIOAUXDOENCAISENTA,8308.19
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,BENEFPROPDIFERIDO,2225-BENEFICIOPROPORCIONALDIFERIDO,1-BENEFICIO,14650.22
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,BENEFPROPDIFERIDO,2225-BENEFICIOPROPORCIONALDIFERIDO,1011-DEDUCAOPARACUSTEIODOABONO,-246.98
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,BENEFPROPDIFERIDO,2225-BENEFICIOPROPORCIONALDIFERIDO,41-EMPRESTIMO,-295.45
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,BENEFPROPDIFERIDO,2225-BENEFICIOPROPORCIONALDIFERIDO,573-IMPOSTODERENDA(3540),-1207.25
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,BENEFPROPDIFERIDO,2225-BENEFICIOPROPORCIONALDIFERIDO,951-BENEFICIOSALDADO,11587.03
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,PENSAOPORMORTE,2216-PENSAOPORMORTE,12-BENEFICIOISENTA,563.0
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,PENSAOPORMORTE,2216-PENSAOPORMORTE,3-BENEFICIODEPENSAO,77228.55
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,PENSAOPORMORTE,2216-PENSAOPORMORTE,41-EMPRESTIMO,-160.2
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,PENSAOPORMORTE,2216-PENSAOPORMORTE,573-IMPOSTODERENDA(3540),-8518.01
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,PENSAOPORMORTE,2236-PENSAOPORMORTEASSISTIDO,3-BENEFICIODEPENSAO,260613.05
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,PENSAOPORMORTE,2236-PENSAOPORMORTEASSISTIDO,41-EMPRESTIMO,-4565.98
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,PENSAOPORMORTE,2236-PENSAOPORMORTEASSISTIDO,573-IMPOSTODERENDA(3540),-26303.67
FOLHADERENDAVITALICIA,2024-09-30,22,TELEFONICA BRASIL SA,3,PENSAOPORMORTE,2236-PENSAOPORMORTEASSISTIDO,951-BENEFICIOSALDADO,14206.88
FOLHADEBENEFICIO,2024-09-30,52,MAIS VISAO,32,APOSENTADORIANORMAL,5201-BENEFICIODERENDAMENSAL,1-BENEFICIO,6441.26
FOLHADEBENEFICIO,2024-09-30,52,MAIS VISAO,32,APOSENTADORIANORMAL,5201-BENEFICIODERENDAMENSAL,731-IMPOSTODERENDAREGRESSIVA5565,-763.1
FOLHADEBENEFICIO,2024-09-30,52,MAIS VISAO,33,APOSENTADORIANORMAL,5201-BENEFICIODERENDAMENSAL,1-BENEFICIO,13447.43
FOLHADEBENEFICIO,2024-09-30,52,MAIS VISAO,33,APOSENTADORIANORMAL,5201-BENEFICIODERENDAMENSAL,141-BENEFICIOPAGTOUNICOASSISTIDOTRIBUTAVEL-INFORMADO,1956.26
FOLHADEBENEFICIO,2024-09-30,52,MAIS VISAO,33,APOSENTADORIANORMAL,5201-BENEFICIODERENDAMENSAL,573-IMPOSTODERENDA(3540),-1261.96
FOLHADEBENEFICIO,2024-09-30,52,MAIS VISAO,33,APOSENTADORIANORMAL,5201-BENEFICIODERENDAMENSAL,731-IMPOSTODERENDAREGRESSIVA5565,-481.35
FOLHADEBENEFICIO,2024-09-30,52,MAIS VISAO,33,PENSAOPORMORTE,5203-PENSAOPORMORTE,3-BENEFICIODEPENSAO,90.6
FOLHADEBENEFICIO,2024-09-30,52,MAIS VISAO,34,APOSENTADORIANORMAL,5201-BENEFICIODERENDAMENSAL,1-BENEFICIO,7318.29
FOLHADEBENEFICIO,2024-09-30,52,MAIS VISAO,34,APOSENTADORIANORMAL,5201-BENEFICIODERENDAMENSAL,731-IMPOSTODERENDAREGRESSIVA5565,-731.83
FOLHADEBENEFICIO,2024-09-30,52,MAIS VISAO,36,APOSENTADORIANORMAL,5201-BENEFICIODERENDAMENSAL,1-BENEFICIO,2101.53
FOLHADEBENEFICIO,2024-09-30,52,MAIS VISAO,36,APOSENTADORIANORMAL,5201-BENEFICIODERENDAMENSAL,573-IMPOSTODERENDA(3540),-4663.67
FOLHADEBENEFICIO,2024-09-30,52,MAIS VISAO,36,APOSENTADORIANORMAL,5201-BENEFICIODERENDAMENSAL,6-SAQUE,18680.25
FOLHADEBENEFICIO,2024-09-30,51,SP TELECOMUNICACOES PARTICIPACOES LTDA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,1-BENEFICIO,5947.08
FOLHADEBENEFICIO,2024-09-30,51,SP TELECOMUNICACOES PARTICIPACOES LTDA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,573-IMPOSTODERENDA(3540),-584.13
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5100-APOSENTADORIANORMAL,1-BENEFICIO,248393.94
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5100-APOSENTADORIANORMAL,1013-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-6000.0
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5100-APOSENTADORIANORMAL,1313-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-3000.0
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5100-APOSENTADORIANORMAL,573-IMPOSTODERENDA(3540),-15200.16
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5100-APOSENTADORIANORMAL,731-IMPOSTODERENDAREGRESSIVA5565,-19937.97
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5110-APOSENTADORIAESPECIAL,1-BENEFICIO,13046.73
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5110-APOSENTADORIAESPECIAL,573-IMPOSTODERENDA(3540),-2012.94
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,1-BENEFICIO,1959149.94
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,1013-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-551.64
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,12-BENEFICIOISENTA,2001.9
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,24-RESIDUOSALDO-BENEFTRIBUT-INFORMADO,1761.97
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,41-EMPRESTIMO,-19974.96
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,573-IMPOSTODERENDA(3540),-132840.55
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,72-PENSAOALIMENTICIA,-15493.16
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,731-IMPOSTODERENDAREGRESSIVA5565,-49103.67
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,75-PENSAOALIMENTICIA,-2630.85
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5112-APOSENTADORIAPOSTERGADA,1-BENEFICIO,24284.79
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5112-APOSENTADORIAPOSTERGADA,731-IMPOSTODERENDAREGRESSIVA5565,-2428.48
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5113-APOSENTADORIAANTECIPADA,199-BENEFICIO,1226.43
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5113-APOSENTADORIAANTECIPADA,41-EMPRESTIMO,-4270.2
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5199-APOSENTADORIANORMAL,199-BENEFICIO,23961.62
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIANORMAL,5199-APOSENTADORIANORMAL,731-IMPOSTODERENDAREGRESSIVA5565,-2396.16
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,APOSENTADORIAPORINVALIDEZ,5101-APOSENTADORIAINVALIDEZ,1-BENEFICIO,4868.18
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,BENEFPROPDIFERIDO,5102-BENEFICIODIFERIDOPORDESLIGAMENTO,1-BENEFICIO,839311.92
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,BENEFPROPDIFERIDO,5102-BENEFICIODIFERIDOPORDESLIGAMENTO,1013-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-108.99
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,BENEFPROPDIFERIDO,5102-BENEFICIODIFERIDOPORDESLIGAMENTO,1313-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-200.0
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,BENEFPROPDIFERIDO,5102-BENEFICIODIFERIDOPORDESLIGAMENTO,41-EMPRESTIMO,-6698.63
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,BENEFPROPDIFERIDO,5102-BENEFICIODIFERIDOPORDESLIGAMENTO,573-IMPOSTODERENDA(3540),-28108.17
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,BENEFPROPDIFERIDO,5102-BENEFICIODIFERIDOPORDESLIGAMENTO,72-PENSAOALIMENTICIA,-2914.17
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,BENEFPROPDIFERIDO,5102-BENEFICIODIFERIDOPORDESLIGAMENTO,731-IMPOSTODERENDAREGRESSIVA5565,-46721.95
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,PENSAOPORMORTE,5105-PENSAOPORMORTE-BENEF.INDICADO,3-BENEFICIODEPENSAO,36997.21
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,PENSAOPORMORTE,5105-PENSAOPORMORTE-BENEF.INDICADO,573-IMPOSTODERENDA(3540),-4068.72
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,PENSAOPORMORTE,5105-PENSAOPORMORTE-BENEF.INDICADO,731-IMPOSTODERENDAREGRESSIVA5565,-2185.63
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,PENSAOPORMORTE,5106-PENSAOPORMORTE-ASSISTIDO,3-BENEFICIODEPENSAO,88305.9
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,PENSAOPORMORTE,5106-PENSAOPORMORTE-ASSISTIDO,41-EMPRESTIMO,-511.75
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,PENSAOPORMORTE,5106-PENSAOPORMORTE-ASSISTIDO,573-IMPOSTODERENDA(3540),-17420.04
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA BRASIL SA,21,PENSAOPORMORTE,5106-PENSAOPORMORTE-ASSISTIDO,731-IMPOSTODERENDAREGRESSIVA5565,-138.67
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA CORRETORA DE SEGUROS LTDA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,1-BENEFICIO,3237.99
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA CORRETORA DE SEGUROS LTDA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,573-IMPOSTODERENDA(3540),-31.05
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,1-BENEFICIO,187870.56
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,41-EMPRESTIMO,-4752.25
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,573-IMPOSTODERENDA(3540),-22733.3
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,731-IMPOSTODERENDAREGRESSIVA5565,-5675.38
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,21,APOSENTADORIANORMAL,5112-APOSENTADORIAPOSTERGADA,1-BENEFICIO,16719.87
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,21,APOSENTADORIANORMAL,5112-APOSENTADORIAPOSTERGADA,573-IMPOSTODERENDA(3540),-358.1
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,21,APOSENTADORIANORMAL,5112-APOSENTADORIAPOSTERGADA,731-IMPOSTODERENDAREGRESSIVA5565,-1527.95
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,21,BENEFPROPDIFERIDO,5102-BENEFICIODIFERIDOPORDESLIGAMENTO,1-BENEFICIO,36063.18
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,21,BENEFPROPDIFERIDO,5102-BENEFICIODIFERIDOPORDESLIGAMENTO,573-IMPOSTODERENDA(3540),-2739.47
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,21,BENEFPROPDIFERIDO,5102-BENEFICIODIFERIDOPORDESLIGAMENTO,731-IMPOSTODERENDAREGRESSIVA5565,-1214.24
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,21,PENSAOPORMORTE,5106-PENSAOPORMORTE-ASSISTIDO,3-BENEFICIODEPENSAO,11362.28
FOLHADEBENEFICIO,2024-09-30,51,TELEFONICA SERVICOS EMPRESARIAIS DO BRASIL LTDA,21,PENSAOPORMORTE,5106-PENSAOPORMORTE-ASSISTIDO,573-IMPOSTODERENDA(3540),-3890.64
FOLHADEBENEFICIO,2024-09-30,51,VISAO PREV SOCIEDADE DE PREVIDENCIA COMPLEMENTAR,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,1-BENEFICIO,22599.11
FOLHADEBENEFICIO,2024-09-30,51,VISAO PREV SOCIEDADE DE PREVIDENCIA COMPLEMENTAR,21,APOSENTADORIANORMAL,5111-APOSENTADORIAANTECIPADA,731-IMPOSTODERENDAREGRESSIVA5565,-2873.04
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,22,APOSENTADORIAANTECIPADA,804-APOSENTADORIAANTECIPADA,1-BENEFICIO,17237.52
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,22,APOSENTADORIAANTECIPADA,804-APOSENTADORIAANTECIPADA,573-IMPOSTODERENDA(3540),-365.16
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,22,APOSENTADORIANORMAL,803-APOSENTADORIA,1-BENEFICIO,40553.6
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,22,APOSENTADORIANORMAL,803-APOSENTADORIA,41-EMPRESTIMO,-92.29
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,22,APOSENTADORIANORMAL,803-APOSENTADORIA,573-IMPOSTODERENDA(3540),-911.96
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,22,APOSENTADORIANORMAL,803-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-2232.92
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,22,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,1-BENEFICIO,14908.9
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,22,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,41-EMPRESTIMO,-804.33
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,22,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,573-IMPOSTODERENDA(3540),-4247.05
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,22,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,6-SAQUE,16365.62
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,22,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,731-IMPOSTODERENDAREGRESSIVA5565,-1043.6
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,APOSENTADORIAANTECIPADA,804-APOSENTADORIAANTECIPADA,1-BENEFICIO,51026.57
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,APOSENTADORIAANTECIPADA,804-APOSENTADORIAANTECIPADA,12-BENEFICIOISENTA,0.0
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,APOSENTADORIAANTECIPADA,804-APOSENTADORIAANTECIPADA,41-EMPRESTIMO,-4241.08
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,APOSENTADORIAANTECIPADA,804-APOSENTADORIAANTECIPADA,573-IMPOSTODERENDA(3540),-27.42
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,APOSENTADORIANORMAL,803-APOSENTADORIA,1-BENEFICIO,38899.27
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,APOSENTADORIANORMAL,803-APOSENTADORIA,41-EMPRESTIMO,-1126.29
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,APOSENTADORIANORMAL,803-APOSENTADORIA,573-IMPOSTODERENDA(3540),-159.97
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,APOSENTADORIANORMAL,803-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-5321.34
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,APOSENTADORIANORMAL,8803-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-51.46
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,APOSENTADORIANORMAL,8803-APOSENTADORIA,955-BENEFICIOMENSAL,514.56
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,1-BENEFICIO,51167.4
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,41-EMPRESTIMO,-593.29
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,573-IMPOSTODERENDA(3540),-4060.68
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,731-IMPOSTODERENDAREGRESSIVA5565,-2155.1
